id,name
couvertures_de_satin~product_simplification,couvertures de satin
couvertures_de_soie~product_simplification,couvertures de soie
couvertures_de_toile_peinte~product_simplification,couvertures de toile peinte
couvertures_d'étoupes~product_simplification,couvertures d'étoupes
couvertures_de_ville~product_simplification,couvertures de ville
couvertures_dites_pagnes~product_simplification,couvertures dites pagnes
couvertures_du_Béarn~product_simplification,couvertures du Béarn
couvertures_de_Languedoc~product_simplification,couvertures de Languedoc
couvertures_du_Levant~product_simplification,couvertures du Levant
couvertures_et_tapis_de_poil~product_simplification,couvertures et tapis de poil
couvertures_filet_et_coton~product_simplification,couvertures filet et coton
couvertures_grandes~product_simplification,couvertures grandes
couvertures_grossières~product_simplification,couvertures grossières
couvertures_ordinaires~product_simplification,couvertures ordinaires
couvertures_peintes~product_simplification,couvertures peintes
couvertures_petites~product_simplification,couvertures petites
couvertures_pour_nuque~product_simplification,couvertures pour nuque
couvertures_de_coton_et_de_soie~product_simplification,couvertures de coton et de soie
crabes_et_crevettes~product_simplification,crabes et crevettes
crabes_et_limaçons~product_simplification,crabes et limaçons
craie_et_blanc_d'Espagne_et_ocre_jaune_et_rouge~product_simplification,craie et blanc d'Espagne et ocre jaune et rouge
craie_de_Besançon~product_simplification,craie de Besançon
craie_noire~product_simplification,craie noire
craie_et_ocre_et_brun_et_rouge~product_simplification,craie et ocre et brun et rouge
craie_rouge~product_simplification,craie rouge
crapaudines~product_simplification,crapaudines
crapaudines_de_cuivre~product_simplification,crapaudines de cuivre
crapaudines_de_fer~product_simplification,crapaudines de fer
crapaudines_de_fonte~product_simplification,crapaudines de fonte
crapaudines_de_fonte_de_fer~product_simplification,crapaudines de fonte de fer
crapaudines_de_potin~product_simplification,crapaudines de potin
crasse~product_simplification,crasse
crasse_d'alquifoux~product_simplification,crasse d'alquifoux
crasse_d'amidon~product_simplification,crasse d'amidon
crasse_de_beurre~product_simplification,crasse de beurre
crasse_de_fer~product_simplification,crasse de fer
crasse_de_plomb~product_simplification,crasse de plomb
crasse_de_soufre~product_simplification,crasse de soufre
crasse_de_suif~product_simplification,crasse de suif
crasse_de_tan~product_simplification,crasse de tan
crasse_d'huile~product_simplification,crasse d'huile
crasse_d'huile_d'olive~product_simplification,crasse d'huile d'olive
crasse_de_toile~product_simplification,crasse de toile
cravates_de_soie_noire~product_simplification,cravates de soie noire
cravates_de_taffetas_noir~product_simplification,cravates de taffetas noir
cravates_de_coton_et_mouchoirs_de_coton~product_simplification,cravates de coton et mouchoirs de coton
cravates_noires~product_simplification,cravates noires
crayons_composés_et_communs~product_simplification,crayons composés et communs
crayons_composés_et_communs_pour_métiers~product_simplification,crayons composés et communs pour métiers
crayons_composés_et_fins_pour_les_arts~product_simplification,crayons composés et fins pour les arts
crayons_composés_et_fins~product_simplification,crayons composés et fins
crayons_d'Allemagne~product_simplification,crayons d'Allemagne
crayons_de_bois~product_simplification,crayons de bois
crayons_et_craie~product_simplification,crayons et craie
crayons_fins_de_pastel~product_simplification,crayons fins de pastel
crayons_noirs~product_simplification,crayons noirs
crayons_rouges~product_simplification,crayons rouges
crayons_simples_de_pierre~product_simplification,crayons simples de pierre
crème~product_simplification,crème
crêpe~product_simplification,crêpe
crêpe_de_Reims~product_simplification,crêpe de Reims
crêpe_et_crépon~product_simplification,crêpe et crépon
crêpe_noir~product_simplification,crêpe noir
crépine_de_soie~product_simplification,crépine de soie
crêpure_de_filoselle~product_simplification,crêpure de filoselle
creusets_d'Allemagne~product_simplification,creusets d'Allemagne
creusets_de_grès~product_simplification,creusets de grès
creusets_de_mine_de_plomb~product_simplification,creusets de mine de plomb
creusets_d'orfèvre~product_simplification,creusets d'orfèvre
creusets_et_figures_de_pierre~product_simplification,creusets et figures de pierre
cribles~product_simplification,cribles
cribles_à_blé~product_simplification,cribles à blé
cribles_de_fil_de_laiton~product_simplification,cribles de fil de laiton
cribles_de_laiton_à_café~product_simplification,cribles de laiton à café
cribles_et_bluteaux_de_moulins~product_simplification,cribles et bluteaux de moulins
cribles_petits~product_simplification,cribles petits
crics~product_simplification,crics
crin~product_simplification,crin
crin_à_cordonnier~product_simplification,crin à cordonnier
crin_à_pêcher~product_simplification,crin à pêcher
crin_apprêté_et_frisé~product_simplification,crin apprêté et frisé
crin_brut~product_simplification,crin brut
crin_de_cheval~product_simplification,crin de cheval
crin_brut_de_cheval~product_simplification,crin brut de cheval
crin_de_cheval_griporé~product_simplification,crin de cheval griporé
ouvrages_de_crin_de_cheval~product_simplification,ouvrages de crin de cheval
crin_de_chèvre~product_simplification,crin de chèvre
crin_frisé~product_simplification,crin frisé
crinières~product_simplification,crinières
crin_plan~product_simplification,crin plan
crin_plat~product_simplification,crin plat
crin_pour_habit_d'homme~product_simplification,crin pour habit d'homme
crin_pour_la_Compagnie_des_Indes~product_simplification,crin pour la Compagnie des Indes
crin_tanné~product_simplification,crin tanné
crise~product_simplification,crise
cristal_brut~product_simplification,cristal brut
cristal_cru~product_simplification,cristal cru
cristal_de_roche~product_simplification,cristal de roche
cristal_de_roche_brut~product_simplification,cristal de roche brut
cristal_de_Rouen~product_simplification,cristal de Rouen
gobelets_de_cristal_de_Rouen~product_simplification,gobelets de cristal de Rouen
cristal_d'office~product_simplification,cristal d'office
cristal_et_verres_à_boire_à_vitre~product_simplification,cristal et verres à boire à vitre
cristal_fondu~product_simplification,cristal fondu
cristallin~product_simplification,cristallin
cristal_minéral~product_simplification,cristal minéral
cristal_taillé~product_simplification,cristal taillé
croc~product_simplification,croc
croc_de_fer_à_morue~product_simplification,croc de fer à morue
crochets_de_bois~product_simplification,crochets de bois
crocus~product_simplification,crocus
croisé_de_coton~product_simplification,croisé de coton
croisé_noir~product_simplification,croisé noir
croisière_de_douane~product_simplification,croisière de douane
croisière_de_la_Ferme_générale~product_simplification,croisière de la Ferme générale
croix_d'argent_pour_église~product_simplification,croix d'argent pour église
croix_de_cuivre~product_simplification,croix de cuivre
croix_de_cuivre_argenté~product_simplification,croix de cuivre argenté
croix_de_grenat~product_simplification,croix de grenat
croix_de_gresse~product_simplification,croix de gresse
croix_d'or~product_simplification,croix d'or
crons_et_débris_de_maison~product_simplification,crons et débris de maison
cruches~product_simplification,cruches
cruches_de_Cologne~product_simplification,cruches de Cologne
cruches_de_fer~product_simplification,cruches de fer
crucifix~product_simplification,crucifix
crucifix_de_bronze~product_simplification,crucifix de bronze
crucifix_de_marbre~product_simplification,crucifix de marbre
crustas~product_simplification,crustas
cubeber~product_simplification,cubeber
cuillères_à_canons~product_simplification,cuillères à canons
cuillères_à_sucre~product_simplification,cuillères à sucre
cuillères_de_buis~product_simplification,cuillères de buis
cuillères_de_laiton~product_simplification,cuillères de laiton
cuillères_et_fourches_d'argent~product_simplification,cuillères et fourches d'argent
cuillères_et_fourchettes_de_cuivre_argenté~product_simplification,cuillères et fourchettes de cuivre argenté
cuirasses~product_simplification,cuirasses
cuireaux_de_mouton_à_faire_colle~product_simplification,cuireaux de mouton à faire colle
cuirs_à_pompe~product_simplification,cuirs à pompe
cuirs_de_vache_apprêtés~product_simplification,cuirs de vache apprêtés
cuirs_à_semelle~product_simplification,cuirs à semelle
cuirs_à_soutirer_le_vin~product_simplification,cuirs à soutirer le vin
cuirs_blancs~product_simplification,cuirs blancs
cuirs_bruts~product_simplification,cuirs bruts
cuirs_bruts_tannés~product_simplification,cuirs bruts tannés
cuirs_cannelés~product_simplification,cuirs cannelés
cuirs_crus_et_à_poil~product_simplification,cuirs crus et à poil
cuirs_d'Andrinople~product_simplification,cuirs d'Andrinople
cuirs_d'âne~product_simplification,cuirs d'âne
cuirs_d'âne_en_poil~product_simplification,cuirs d'âne en poil
cuirs_d'âne_tannés~product_simplification,cuirs d'âne tannés
cuirs_de_buffle~product_simplification,cuirs de buffle
cuirs_de_buffle_en_lest~product_simplification,cuirs de buffle en lest
cuirs_de_buffle_en_poil~product_simplification,cuirs de buffle en poil
cuirs_de_buffletin~product_simplification,cuirs de buffletin
cuirs_de_bœuf~product_simplification,cuirs de bœuf
cuirs_de_bœuf_apprêtés_demi_pièce~product_simplification,cuirs de bœuf apprêtés demi pièce
cuirs_de_bœuf_au_poil~product_simplification,cuirs de bœuf au poil
cuirs_de_bœuf_corroyés~product_simplification,cuirs de bœuf corroyés
cuirs_de_bœuf_de_Russie~product_simplification,cuirs de bœuf de Russie
cuirs_de_bœuf_en_poil_têtes~product_simplification,cuirs de bœuf en poil têtes
cuirs_de_bœuf_et_vache_apprêtés~product_simplification,cuirs de bœuf et vache apprêtés
cuirs_de_bœuf_en_poil_et_cuirs_de_vache_en_poil~product_simplification,cuirs de bœuf en poil et cuirs de vache en poil
